ID,Student_ID,Subject_Name,Year,Term,Score,Grade
PERF10368,STD136,Data Processing,SS3,Third Term,17,F9
PERF10369,STD137,English Studies,SS1,First Term,78,A1
PERF10370,STD137,English Studies,SS1,Second Term,47,D7
PERF10371,STD137,English Studies,SS1,Third Term,39,F9
PERF10372,STD137,English Studies,SS2,First Term,12,F9
PERF10373,STD137,English Studies,SS2,Second Term,42,E8
PERF10374,STD137,English Studies,SS2,Third Term,68,B3
PERF10375,STD137,English Studies,SS3,First Term,93,A1
PERF10376,STD137,English Studies,SS3,Second Term,40,E8
PERF10377,STD137,English Studies,SS3,Third Term,87,A1
PERF10378,STD137,Mathematics,SS1,First Term,54,C6
PERF10379,STD137,Mathematics,SS1,Second Term,24,F9
PERF10380,STD137,Mathematics,SS1,Third Term,53,C6
PERF10381,STD137,Mathematics,SS2,First Term,12,F9
PERF10382,STD137,Mathematics,SS2,Second Term,47,D7
PERF10383,STD137,Mathematics,SS2,Third Term,40,E8
PERF10384,STD137,Mathematics,SS3,First Term,44,E8
PERF10385,STD137,Mathematics,SS3,Second Term,61,C4
PERF10386,STD137,Mathematics,SS3,Third Term,73,B2
PERF10387,STD137,Civic Education,SS1,First Term,92,A1
PERF10388,STD137,Civic Education,SS1,Second Term,87,A1
PERF10389,STD137,Civic Education,SS1,Third Term,20,F9
PERF10390,STD137,Civic Education,SS2,First Term,82,A1
PERF10391,STD137,Civic Education,SS2,Second Term,57,C5
PERF10392,STD137,Civic Education,SS2,Third Term,34,F9
PERF10393,STD137,Civic Education,SS3,First Term,24,F9
PERF10394,STD137,Civic Education,SS3,Second Term,24,F9
PERF10395,STD137,Civic Education,SS3,Third Term,75,A1
PERF10396,STD137,Agricultural Science,SS1,First Term,34,F9
PERF10397,STD137,Agricultural Science,SS1,Second Term,35,F9
PERF10398,STD137,Agricultural Science,SS1,Third Term,93,A1
PERF10399,STD137,Agricultural Science,SS2,First Term,65,B3
PERF10400,STD137,Agricultural Science,SS2,Second Term,36,F9
PERF10401,STD137,Agricultural Science,SS2,Third Term,13,F9
PERF10402,STD137,Agricultural Science,SS3,First Term,66,B3
PERF10403,STD137,Agricultural Science,SS3,Second Term,47,D7
PERF10404,STD137,Agricultural Science,SS3,Third Term,88,A1
PERF10405,STD137,Further Mathematics,SS1,First Term,77,A1
PERF10406,STD137,Further Mathematics,SS1,Second Term,39,F9
PERF10407,STD137,Further Mathematics,SS1,Third Term,51,C6
PERF10408,STD137,Further Mathematics,SS2,First Term,35,F9
PERF10409,STD137,Further Mathematics,SS2,Second Term,86,A1
PERF10410,STD137,Further Mathematics,SS2,Third Term,60,C4
PERF10411,STD137,Further Mathematics,SS3,First Term,52,C6
PERF10412,STD137,Further Mathematics,SS3,Second Term,33,F9
PERF10413,STD137,Further Mathematics,SS3,Third Term,26,F9
PERF10414,STD137,Economics,SS1,First Term,81,A1
PERF10415,STD137,Economics,SS1,Second Term,56,C5
PERF10416,STD137,Economics,SS1,Third Term,70,B2
PERF10417,STD137,Economics,SS2,First Term,20,F9
PERF10418,STD137,Economics,SS2,Second Term,31,F9
PERF10419,STD137,Economics,SS2,Third Term,31,F9
PERF10420,STD137,Economics,SS3,First Term,67,B3
PERF10421,STD137,Economics,SS3,Second Term,30,F9
PERF10422,STD137,Economics,SS3,Third Term,53,C6
PERF10423,STD137,Computer Science,SS1,First Term,29,F9
PERF10424,STD137,Computer Science,SS1,Second Term,90,A1
PERF10425,STD137,Computer Science,SS1,Third Term,60,C4
PERF10426,STD137,Computer Science,SS2,First Term,38,F9
PERF10427,STD137,Computer Science,SS2,Second Term,40,E8
PERF10428,STD137,Computer Science,SS2,Third Term,83,A1
PERF10429,STD137,Computer Science,SS3,First Term,59,C5
PERF10430,STD137,Computer Science,SS3,Second Term,63,C4
PERF10431,STD137,Computer Science,SS3,Third Term,83,A1
PERF10432,STD137,Chemistry,SS1,First Term,41,E8
PERF10433,STD137,Chemistry,SS1,Second Term,76,A1
PERF10434,STD137,Chemistry,SS1,Third Term,36,F9
PERF10435,STD137,Chemistry,SS2,First Term,24,F9
PERF10436,STD137,Chemistry,SS2,Second Term,35,F9
PERF10437,STD137,Chemistry,SS2,Third Term,82,A1
PERF10438,STD137,Chemistry,SS3,First Term,30,F9
PERF10439,STD137,Chemistry,SS3,Second Term,52,C6
PERF10440,STD137,Chemistry,SS3,Third Term,94,A1
PERF10441,STD137,Mechanics,SS1,First Term,39,F9
PERF10442,STD137,Mechanics,SS1,Second Term,55,C5
PERF10443,STD137,Mechanics,SS1,Third Term,54,C6
PERF10444,STD137,Mechanics,SS2,First Term,67,B3
PERF10445,STD137,Mechanics,SS2,Second Term,74,B2
PERF10446,STD137,Mechanics,SS2,Third Term,47,D7
PERF10447,STD137,Mechanics,SS3,First Term,52,C6
PERF10448,STD137,Mechanics,SS3,Second Term,49,D7
PERF10449,STD137,Mechanics,SS3,Third Term,56,C5
PERF10450,STD138,English Studies,SS1,First Term,81,A1
PERF10451,STD138,English Studies,SS1,Second Term,67,B3
PERF10452,STD138,English Studies,SS1,Third Term,72,B2
PERF10453,STD138,English Studies,SS2,First Term,32,F9
PERF10454,STD138,English Studies,SS2,Second Term,57,C5
PERF10455,STD138,English Studies,SS2,Third Term,82,A1
PERF10456,STD138,English Studies,SS3,First Term,32,F9
PERF10457,STD138,English Studies,SS3,Second Term,51,C6
PERF10458,STD138,English Studies,SS3,Third Term,86,A1
PERF10459,STD138,Mathematics,SS1,First Term,22,F9
PERF10460,STD138,Mathematics,SS1,Second Term,73,B2
PERF10461,STD138,Mathematics,SS1,Third Term,75,A1
PERF10462,STD138,Mathematics,SS2,First Term,21,F9
PERF10463,STD138,Mathematics,SS2,Second Term,12,F9
PERF10464,STD138,Mathematics,SS2,Third Term,58,C5
PERF10465,STD138,Mathematics,SS3,First Term,89,A1
PERF10466,STD138,Mathematics,SS3,Second Term,86,A1
PERF10467,STD138,Mathematics,SS3,Third Term,39,F9
PERF10468,STD138,Civic Education,SS1,First Term,79,A1
PERF10469,STD138,Civic Education,SS1,Second Term,79,A1
PERF10470,STD138,Civic Education,SS1,Third Term,85,A1
PERF10471,STD138,Civic Education,SS2,First Term,22,F9
PERF10472,STD138,Civic Education,SS2,Second Term,91,A1
PERF10473,STD138,Civic Education,SS2,Third Term,12,F9
PERF10474,STD138,Civic Education,SS3,First Term,32,F9
PERF10475,STD138,Civic Education,SS3,Second Term,90,A1
PERF10476,STD138,Civic Education,SS3,Third Term,83,A1
PERF10477,STD138,CRS/IRS,SS1,First Term,74,B2
PERF10478,STD138,CRS/IRS,SS1,Second Term,47,D7
PERF10479,STD138,CRS/IRS,SS1,Third Term,56,C5
PERF10480,STD138,CRS/IRS,SS2,First Term,82,A1
PERF10481,STD138,CRS/IRS,SS2,Second Term,89,A1
PERF10482,STD138,CRS/IRS,SS2,Third Term,32,F9
PERF10483,STD138,CRS/IRS,SS3,First Term,75,A1
PERF10484,STD138,CRS/IRS,SS3,Second Term,19,F9
PERF10485,STD138,CRS/IRS,SS3,Third Term,63,C4
PERF10486,STD138,Economics,SS1,First Term,37,F9
PERF10487,STD138,Economics,SS1,Second Term,34,F9
PERF10488,STD138,Economics,SS1,Third Term,59,C5
PERF10489,STD138,Economics,SS2,First Term,82,A1
PERF10490,STD138,Economics,SS2,Second Term,57,C5
PERF10491,STD138,Economics,SS2,Third Term,22,F9
PERF10492,STD138,Economics,SS3,First Term,48,D7
PERF10493,STD138,Economics,SS3,Second Term,37,F9
PERF10494,STD138,Economics,SS3,Third Term,41,E8
PERF10495,STD138,French,SS1,First Term,46,D7
PERF10496,STD138,French,SS1,Second Term,19,F9
PERF10497,STD138,French,SS1,Third Term,68,B3
PERF10498,STD138,French,SS2,First Term,38,F9
PERF10499,STD138,French,SS2,Second Term,16,F9
PERF10500,STD138,French,SS2,Third Term,44,E8
PERF10501,STD138,French,SS3,First Term,27,F9
PERF10502,STD138,French,SS3,Second Term,90,A1
PERF10503,STD138,French,SS3,Third Term,46,D7
PERF10504,STD138,History,SS1,First Term,17,F9
PERF10505,STD138,History,SS1,Second Term,34,F9
PERF10506,STD138,History,SS1,Third Term,70,B2
PERF10507,STD138,History,SS2,First Term,53,C6
PERF10508,STD138,History,SS2,Second Term,22,F9
PERF10509,STD138,History,SS2,Third Term,86,A1
PERF10510,STD138,History,SS3,First Term,13,F9
PERF10511,STD138,History,SS3,Second Term,19,F9
PERF10512,STD138,History,SS3,Third Term,89,A1
PERF10513,STD138,Geography,SS1,First Term,20,F9
PERF10514,STD138,Geography,SS1,Second Term,55,C5
PERF10515,STD138,Geography,SS1,Third Term,75,A1
PERF10516,STD138,Geography,SS2,First Term,29,F9
PERF10517,STD138,Geography,SS2,Second Term,44,E8
PERF10518,STD138,Geography,SS2,Third Term,35,F9
PERF10519,STD138,Geography,SS3,First Term,47,D7
PERF10520,STD138,Geography,SS3,Second Term,82,A1
PERF10521,STD138,Geography,SS3,Third Term,55,C5
PERF10522,STD138,Mechanics,SS1,First Term,18,F9
PERF10523,STD138,Mechanics,SS1,Second Term,12,F9
PERF10524,STD138,Mechanics,SS1,Third Term,51,C6
PERF10525,STD138,Mechanics,SS2,First Term,35,F9
PERF10526,STD138,Mechanics,SS2,Second Term,70,B2
PERF10527,STD138,Mechanics,SS2,Third Term,73,B2
PERF10528,STD138,Mechanics,SS3,First Term,21,F9
PERF10529,STD138,Mechanics,SS3,Second Term,68,B3
PERF10530,STD138,Mechanics,SS3,Third Term,33,F9
PERF10531,STD139,English Studies,SS1,First Term,69,B3
PERF10532,STD139,English Studies,SS1,Second Term,21,F9
PERF10533,STD139,English Studies,SS1,Third Term,95,A1
PERF10534,STD139,English Studies,SS2,First Term,88,A1
PERF10535,STD139,English Studies,SS2,Second Term,78,A1
PERF10536,STD139,English Studies,SS2,Third Term,88,A1
PERF10537,STD139,English Studies,SS3,First Term,72,B2
PERF10538,STD139,English Studies,SS3,Second Term,63,C4
PERF10539,STD139,English Studies,SS3,Third Term,84,A1
PERF10540,STD139,Mathematics,SS1,First Term,17,F9
PERF10541,STD139,Mathematics,SS1,Second Term,70,B2
PERF10542,STD139,Mathematics,SS1,Third Term,89,A1
PERF10543,STD139,Mathematics,SS2,First Term,51,C6
PERF10544,STD139,Mathematics,SS2,Second Term,57,C5
PERF10545,STD139,Mathematics,SS2,Third Term,83,A1
PERF10546,STD139,Mathematics,SS3,First Term,43,E8
PERF10547,STD139,Mathematics,SS3,Second Term,93,A1
PERF10548,STD139,Mathematics,SS3,Third Term,40,E8
PERF10549,STD139,Civic Education,SS1,First Term,85,A1
PERF10550,STD139,Civic Education,SS1,Second Term,20,F9
PERF10551,STD139,Civic Education,SS1,Third Term,90,A1
PERF10552,STD139,Civic Education,SS2,First Term,84,A1
PERF10553,STD139,Civic Education,SS2,Second Term,37,F9
PERF10554,STD139,Civic Education,SS2,Third Term,80,A1
PERF10555,STD139,Civic Education,SS3,First Term,24,F9
PERF10556,STD139,Civic Education,SS3,Second Term,60,C4
PERF10557,STD139,Civic Education,SS3,Third Term,83,A1
PERF10558,STD139,French,SS1,First Term,59,C5
PERF10559,STD139,French,SS1,Second Term,14,F9
PERF10560,STD139,French,SS1,Third Term,13,F9
PERF10561,STD139,French,SS2,First Term,63,C4
PERF10562,STD139,French,SS2,Second Term,37,F9
PERF10563,STD139,French,SS2,Third Term,36,F9
PERF10564,STD139,French,SS3,First Term,42,E8
PERF10565,STD139,French,SS3,Second Term,31,F9
PERF10566,STD139,French,SS3,Third Term,39,F9
PERF10567,STD139,Literature-in-English,SS1,First Term,20,F9
PERF10568,STD139,Literature-in-English,SS1,Second Term,48,D7
PERF10569,STD139,Literature-in-English,SS1,Third Term,91,A1
PERF10570,STD139,Literature-in-English,SS2,First Term,91,A1
PERF10571,STD139,Literature-in-English,SS2,Second Term,49,D7
PERF10572,STD139,Literature-in-English,SS2,Third Term,57,C5
PERF10573,STD139,Literature-in-English,SS3,First Term,51,C6
PERF10574,STD139,Literature-in-English,SS3,Second Term,62,C4
PERF10575,STD139,Literature-in-English,SS3,Third Term,52,C6
PERF10576,STD139,CRS/IRS,SS1,First Term,30,F9
PERF10577,STD139,CRS/IRS,SS1,Second Term,35,F9
PERF10578,STD139,CRS/IRS,SS1,Third Term,57,C5
PERF10579,STD139,CRS/IRS,SS2,First Term,17,F9
PERF10580,STD139,CRS/IRS,SS2,Second Term,66,B3
PERF10581,STD139,CRS/IRS,SS2,Third Term,70,B2
PERF10582,STD139,CRS/IRS,SS3,First Term,46,D7
PERF10583,STD139,CRS/IRS,SS3,Second Term,61,C4
PERF10584,STD139,CRS/IRS,SS3,Third Term,40,E8
PERF10585,STD139,Geography,SS1,First Term,79,A1
PERF10586,STD139,Geography,SS1,Second Term,89,A1
PERF10587,STD139,Geography,SS1,Third Term,83,A1
PERF10588,STD139,Geography,SS2,First Term,41,E8
PERF10589,STD139,Geography,SS2,Second Term,88,A1
PERF10590,STD139,Geography,SS2,Third Term,46,D7
PERF10591,STD139,Geography,SS3,First Term,46,D7
PERF10592,STD139,Geography,SS3,Second Term,76,A1
PERF10593,STD139,Geography,SS3,Third Term,88,A1
PERF10594,STD139,Economics,SS1,First Term,49,D7
PERF10595,STD139,Economics,SS1,Second Term,27,F9
PERF10596,STD139,Economics,SS1,Third Term,95,A1
PERF10597,STD139,Economics,SS2,First Term,13,F9
PERF10598,STD139,Economics,SS2,Second Term,13,F9
PERF10599,STD139,Economics,SS2,Third Term,69,B3
PERF10600,STD139,Economics,SS3,First Term,85,A1
PERF10601,STD139,Economics,SS3,Second Term,79,A1
PERF10602,STD139,Economics,SS3,Third Term,16,F9
PERF10603,STD139,Marketing,SS1,First Term,93,A1
PERF10604,STD139,Marketing,SS1,Second Term,65,B3
PERF10605,STD139,Marketing,SS1,Third Term,43,E8
PERF10606,STD139,Marketing,SS2,First Term,95,A1
PERF10607,STD139,Marketing,SS2,Second Term,55,C5
PERF10608,STD139,Marketing,SS2,Third Term,85,A1
PERF10609,STD139,Marketing,SS3,First Term,64,C4
PERF10610,STD139,Marketing,SS3,Second Term,54,C6
PERF10611,STD139,Marketing,SS3,Third Term,32,F9
PERF10612,STD140,English Studies,SS1,First Term,59,C5
PERF10613,STD140,English Studies,SS1,Second Term,90,A1
PERF10614,STD140,English Studies,SS1,Third Term,54,C6
PERF10615,STD140,English Studies,SS2,First Term,28,F9
PERF10616,STD140,English Studies,SS2,Second Term,73,B2
PERF10617,STD140,English Studies,SS2,Third Term,31,F9
PERF10618,STD140,English Studies,SS3,First Term,62,C4
PERF10619,STD140,English Studies,SS3,Second Term,60,C4
PERF10620,STD140,English Studies,SS3,Third Term,72,B2
PERF10621,STD140,Mathematics,SS1,First Term,37,F9
PERF10622,STD140,Mathematics,SS1,Second Term,93,A1
PERF10623,STD140,Mathematics,SS1,Third Term,86,A1
PERF10624,STD140,Mathematics,SS2,First Term,51,C6
PERF10625,STD140,Mathematics,SS2,Second Term,38,F9
PERF10626,STD140,Mathematics,SS2,Third Term,79,A1
PERF10627,STD140,Mathematics,SS3,First Term,67,B3
PERF10628,STD140,Mathematics,SS3,Second Term,30,F9
PERF10629,STD140,Mathematics,SS3,Third Term,50,C6
PERF10630,STD140,Civic Education,SS1,First Term,15,F9
PERF10631,STD140,Civic Education,SS1,Second Term,16,F9
PERF10632,STD140,Civic Education,SS1,Third Term,38,F9
PERF10633,STD140,Civic Education,SS2,First Term,46,D7
PERF10634,STD140,Civic Education,SS2,Second Term,64,C4
PERF10635,STD140,Civic Education,SS2,Third Term,81,A1
PERF10636,STD140,Civic Education,SS3,First Term,30,F9
PERF10637,STD140,Civic Education,SS3,Second Term,83,A1
PERF10638,STD140,Civic Education,SS3,Third Term,23,F9
PERF10639,STD140,Physics,SS1,First Term,95,A1
PERF10640,STD140,Physics,SS1,Second Term,76,A1
PERF10641,STD140,Physics,SS1,Third Term,64,C4
PERF10642,STD140,Physics,SS2,First Term,33,F9
PERF10643,STD140,Physics,SS2,Second Term,23,F9
PERF10644,STD140,Physics,SS2,Third Term,70,B2
PERF10645,STD140,Physics,SS3,First Term,83,A1
PERF10646,STD140,Physics,SS3,Second Term,21,F9
PERF10647,STD140,Physics,SS3,Third Term,19,F9
PERF10648,STD140,Agricultural Science,SS1,First Term,64,C4
PERF10649,STD140,Agricultural Science,SS1,Second Term,84,A1
PERF10650,STD140,Agricultural Science,SS1,Third Term,20,F9
PERF10651,STD140,Agricultural Science,SS2,First Term,78,A1
PERF10652,STD140,Agricultural Science,SS2,Second Term,67,B3
PERF10653,STD140,Agricultural Science,SS2,Third Term,82,A1
PERF10654,STD140,Agricultural Science,SS3,First Term,91,A1
PERF10655,STD140,Agricultural Science,SS3,Second Term,56,C5
PERF10656,STD140,Agricultural Science,SS3,Third Term,69,B3
PERF10657,STD140,Further Mathematics,SS1,First Term,88,A1
PERF10658,STD140,Further Mathematics,SS1,Second Term,51,C6
PERF10659,STD140,Further Mathematics,SS1,Third Term,49,D7
PERF10660,STD140,Further Mathematics,SS2,First Term,29,F9
PERF10661,STD140,Further Mathematics,SS2,Second Term,59,C5
PERF10662,STD140,Further Mathematics,SS2,Third Term,57,C5
PERF10663,STD140,Further Mathematics,SS3,First Term,49,D7
PERF10664,STD140,Further Mathematics,SS3,Second Term,31,F9
PERF10665,STD140,Further Mathematics,SS3,Third Term,69,B3
PERF10666,STD140,Biology,SS1,First Term,83,A1
PERF10667,STD140,Biology,SS1,Second Term,75,A1
PERF10668,STD140,Biology,SS1,Third Term,51,C6
PERF10669,STD140,Biology,SS2,First Term,24,F9
PERF10670,STD140,Biology,SS2,Second Term,58,C5
PERF10671,STD140,Biology,SS2,Third Term,39,F9
PERF10672,STD140,Biology,SS3,First Term,14,F9
PERF10673,STD140,Biology,SS3,Second Term,76,A1
PERF10674,STD140,Biology,SS3,Third Term,94,A1
PERF10675,STD140,Mechanics,SS1,First Term,93,A1
PERF10676,STD140,Mechanics,SS1,Second Term,20,F9
PERF10677,STD140,Mechanics,SS1,Third Term,95,A1
PERF10678,STD140,Mechanics,SS2,First Term,12,F9
PERF10679,STD140,Mechanics,SS2,Second Term,87,A1
PERF10680,STD140,Mechanics,SS2,Third Term,44,E8
PERF10681,STD140,Mechanics,SS3,First Term,23,F9
PERF10682,STD140,Mechanics,SS3,Second Term,12,F9
PERF10683,STD140,Mechanics,SS3,Third Term,50,C6
PERF10684,STD141,English Studies,SS1,First Term,72,B2
PERF10685,STD141,English Studies,SS1,Second Term,53,C6
PERF10686,STD141,English Studies,SS1,Third Term,49,D7
PERF10687,STD141,English Studies,SS2,First Term,43,E8
PERF10688,STD141,English Studies,SS2,Second Term,32,F9
PERF10689,STD141,English Studies,SS2,Third Term,72,B2
PERF10690,STD141,English Studies,SS3,First Term,44,E8
PERF10691,STD141,English Studies,SS3,Second Term,90,A1
PERF10692,STD141,English Studies,SS3,Third Term,90,A1
PERF10693,STD141,Mathematics,SS1,First Term,82,A1
PERF10694,STD141,Mathematics,SS1,Second Term,26,F9
PERF10695,STD141,Mathematics,SS1,Third Term,89,A1
PERF10696,STD141,Mathematics,SS2,First Term,32,F9
PERF10697,STD141,Mathematics,SS2,Second Term,36,F9
PERF10698,STD141,Mathematics,SS2,Third Term,56,C5
PERF10699,STD141,Mathematics,SS3,First Term,44,E8
PERF10700,STD141,Mathematics,SS3,Second Term,83,A1
PERF10701,STD141,Mathematics,SS3,Third Term,54,C6
PERF10702,STD141,Civic Education,SS1,First Term,55,C5
PERF10703,STD141,Civic Education,SS1,Second Term,30,F9
PERF10704,STD141,Civic Education,SS1,Third Term,39,F9
PERF10705,STD141,Civic Education,SS2,First Term,92,A1
PERF10706,STD141,Civic Education,SS2,Second Term,47,D7
PERF10707,STD141,Civic Education,SS2,Third Term,85,A1
PERF10708,STD141,Civic Education,SS3,First Term,23,F9
PERF10709,STD141,Civic Education,SS3,Second Term,25,F9
PERF10710,STD141,Civic Education,SS3,Third Term,62,C4
PERF10711,STD141,Agricultural Science,SS1,First Term,71,B2
PERF10712,STD141,Agricultural Science,SS1,Second Term,24,F9
PERF10713,STD141,Agricultural Science,SS1,Third Term,19,F9
PERF10714,STD141,Agricultural Science,SS2,First Term,49,D7
PERF10715,STD141,Agricultural Science,SS2,Second Term,39,F9
PERF10716,STD141,Agricultural Science,SS2,Third Term,42,E8
PERF10717,STD141,Agricultural Science,SS3,First Term,43,E8
PERF10718,STD141,Agricultural Science,SS3,Second Term,24,F9
PERF10719,STD141,Agricultural Science,SS3,Third Term,65,B3
PERF10720,STD141,Further Mathematics,SS1,First Term,66,B3
PERF10721,STD141,Further Mathematics,SS1,Second Term,22,F9
PERF10722,STD141,Further Mathematics,SS1,Third Term,73,B2
PERF10723,STD141,Further Mathematics,SS2,First Term,73,B2
PERF10724,STD141,Further Mathematics,SS2,Second Term,76,A1
PERF10725,STD141,Further Mathematics,SS2,Third Term,12,F9
PERF10726,STD141,Further Mathematics,SS3,First Term,40,E8
PERF10727,STD141,Further Mathematics,SS3,Second Term,45,D7
PERF10728,STD141,Further Mathematics,SS3,Third Term,76,A1
PERF10729,STD141,Economics,SS1,First Term,37,F9
PERF10730,STD141,Economics,SS1,Second Term,77,A1
PERF10731,STD141,Economics,SS1,Third Term,32,F9
PERF10732,STD141,Economics,SS2,First Term,51,C6
PERF10733,STD141,Economics,SS2,Second Term,13,F9
PERF10734,STD141,Economics,SS2,Third Term,17,F9
PERF10735,STD141,Economics,SS3,First Term,21,F9
PERF10736,STD141,Economics,SS3,Second Term,50,C6
PERF10737,STD141,Economics,SS3,Third Term,64,C4
PERF10738,STD141,Government,SS1,First Term,47,D7
PERF10739,STD141,Government,SS1,Second Term,72,B2
PERF10740,STD141,Government,SS1,Third Term,89,A1
PERF10741,STD141,Government,SS2,First Term,17,F9
PERF10742,STD141,Government,SS2,Second Term,18,F9
PERF10743,STD141,Government,SS2,Third Term,18,F9
PERF10744,STD141,Government,SS3,First Term,88,A1
PERF10745,STD141,Government,SS3,Second Term,56,C5
PERF10746,STD141,Government,SS3,Third Term,21,F9
PERF10747,STD141,Geography,SS1,First Term,35,F9
PERF10748,STD141,Geography,SS1,Second Term,25,F9
PERF10749,STD141,Geography,SS1,Third Term,87,A1
PERF10750,STD141,Geography,SS2,First Term,92,A1
PERF10751,STD141,Geography,SS2,Second Term,86,A1
PERF10752,STD141,Geography,SS2,Third Term,16,F9
PERF10753,STD141,Geography,SS3,First Term,51,C6
PERF10754,STD141,Geography,SS3,Second Term,58,C5
PERF10755,STD141,Geography,SS3,Third Term,15,F9
PERF10756,STD141,Data Processing,SS1,First Term,91,A1
PERF10757,STD141,Data Processing,SS1,Second Term,89,A1
PERF10758,STD141,Data Processing,SS1,Third Term,80,A1
PERF10759,STD141,Data Processing,SS2,First Term,35,F9
PERF10760,STD141,Data Processing,SS2,Second Term,19,F9
PERF10761,STD141,Data Processing,SS2,Third Term,69,B3
PERF10762,STD141,Data Processing,SS3,First Term,67,B3
PERF10763,STD141,Data Processing,SS3,Second Term,92,A1
PERF10764,STD141,Data Processing,SS3,Third Term,62,C4
